Command line: spell_chain.py
Total duration: 187.91s
File: G:\Autres\DofusDamageCalculator\stats.py
File duration: 56.683s (30.16%)
Line #|      Hits|         Time| Time per hit|      %|Source code
   385|         1|            0|            0|  0.00%|    def get_uses_per_turn(self):
   386|         0|            0|            0|  0.00%|        return self.parameters.uses_per_turn
   387|         0|            0|            0|  0.00%|
   388|         8|            0|            0|  0.00%|    def set_uses_per_turn(self, uses_per_turn):
   389|         7|            0|            0|  0.00%|        if not isinstance(uses_per_turn, int):
   390|         0|            0|            0|  0.00%|            raise TypeError(f"Uses per turn is not a int ('{uses_per_turn}' of type '{type(uses_per_turn)}' given instead).")
   391|         7|            0|            0|  0.00%|        if uses_per_turn == 0 or uses_per_turn < -1:
   392|         0|            0|            0|  0.00%|            raise ValueError(f"Uses per turn should be -1 or a positive int ('{uses_per_turn}' given instead).")
   393|         0|            0|            0|  0.00%|
   394|         7|            0|            0|  0.00%|        self.parameters.uses_per_turn = uses_per_turn
   395|         0|            0|            0|  0.00%|
   396|         0|            0|            0|  0.00%|
   397|         8|            0|            0|  0.00%|    def set_weapon(self, is_weapon):
   398|         7|            0|            0|  0.00%|        if not (isinstance(is_weapon, bool) or (isinstance(is_weapon, int) and is_weapon in (0, 1))):
   399|         0|            0|            0|  0.00%|            raise TypeError(f"is_weapon is not a bool ('{is_weapon}' of type '{type(is_weapon)}' given instead).")
   400|         0|            0|            0|  0.00%|
   401|         7|  0.000966787|  0.000138112|  0.00%|        self.parameters.is_weapon = bool(is_weapon)
   402|         0|            0|            0|  0.00%|
   403|         0|            0|            0|  0.00%|
   404|         8|            0|            0|  0.00%|    def get_min_po(self):
   405|         7|            0|            0|  0.00%|        return self.parameters.po[0]
   406|         0|            0|            0|  0.00%|
   407|         8|            0|            0|  0.00%|    def get_max_po(self):
   408|         7|            0|            0|  0.00%|        return self.parameters.po[1]
   409|         0|            0|            0|  0.00%|
   410|         8|            0|            0|  0.00%|    def set_po(self, min_po=None, max_po=None):
   411|         7|            0|            0|  0.00%|        if min_po is None:
   412|         0|            0|            0|  0.00%|            min_po = self.get_min_po()
   413|         0|            0|            0|  0.00%|
   414|         7|            0|            0|  0.00%|        if max_po is None:
   415|         0|            0|            0|  0.00%|            max_po = self.get_max_po()
   416|         0|            0|            0|  0.00%|
   417|         7|            0|            0|  0.00%|        if not (isinstance(min_po, int) and isinstance(max_po, int)):
   418|         0|            0|            0|  0.00%|            raise TypeError(f"Minimum PO or maximum PO is not an int or None ('{min_po}' and '{max_po}' of types '{type(min_po)}' and '{type(max_po)}' given instead).")
   419|         0|            0|            0|  0.00%|
   420|         7|            0|            0|  0.00%|        if min_po < 0 or max_po < 0 or max_po < min_po:
   421|         0|            0|            0|  0.00%|            raise ValueError(f"Minimum PO and maximum PO should be non negative and minimum should be <= than maximum ('{min_po}' and '{max_po}' given instead).")
   422|         0|            0|            0|  0.00%|
   423|         7|            0|            0|  0.00%|        self.parameters.po = (min_po, max_po)
   424|         0|            0|            0|  0.00%|
   425|         0|            0|            0|  0.00%|
   426|         1|            0|            0|  0.00%|    def get_name(self):
   427|         0|            0|            0|  0.00%|        return self.name
   428|         0|            0|            0|  0.00%|
   429|         8|            0|            0|  0.00%|    def set_name(self, name):
   430|         7|            0|            0|  0.00%|        if name == '':
   431|         0|            0|            0|  0.00%|            name = 'Unnamed spell'
   432|         0|            0|            0|  0.00%|
   433|         7|            0|            0|  0.00%|        self.name = str(name)
   434|         0|            0|            0|  0.00%|
   435|         0|            0|            0|  0.00%|
   436|        88|            0|            0|  0.00%|    def get_short_name(self):
   437|        87|            0|            0|  0.00%|        return self.short_name
   438|         0|            0|            0|  0.00%|
   439|         1|            0|            0|  0.00%|    def get_safe_name(self):
   440|         0|            0|            0|  0.00%|        return re.sub(r'\W', '_', self.short_name)
   441|         0|            0|            0|  0.00%|
   442|         8|            0|            0|  0.00%|    def set_short_name(self, short_name):
   443|         7|            0|            0|  0.00%|        if short_name == '':
   444|         0|            0|            0|  0.00%|            short_name = str(uuid1())
   445|         0|            0|            0|  0.00%|
   446|         7|            0|            0|  0.00%|        self.short_name = str(short_name)
   447|         0|            0|            0|  0.00%|
   448|         0|            0|            0|  0.00%|
   449|         0|            0|            0|  0.00%|
   450|         8|            0|            0|  0.00%|    @classmethod
   451|         1|            0|            0|  0.00%|    def check_json_validity(cls, json_data):
   452|        77|            0|            0|  0.00%|        for field in ('base_damages', 'pa', 'crit_chance', 'uses_per_target', 'uses_per_turn', 'is_weapon', 'name', 'short_name', 'po', 'buffs'):
   453|        70|            0|            0|  0.00%|            if not field in json_data:
   454|         0|            0|            0|  0.00%|                raise KeyError(f"JSON string does not contain a '{field}' field (Spell.check_json_validity).")
   455|         0|            0|            0|  0.00%|
   456|        42|            0|            0|  0.00%|        for characteristic in Characteristics:
(call)|         7|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\enum.py:434 __iter__
(call)|        42|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\enum.py:438 <genexpr>
   457|        35|            0|            0|  0.00%|            if not characteristic in json_data['base_damages']:
   458|         0|            0|            0|  0.00%|                raise KeyError(f"JSON string 'base_damages' array does not contains '{characteristic}'.")
   459|         0|            0|            0|  0.00%|
   460|         8|            0|            0|  0.00%|    @classmethod
   461|         1|            0|            0|  0.00%|    def from_json_string(cls, json_string):
   462|         7|            0|            0|  0.00%|        json_data = json.loads(json_string)
(call)|         7|   0.00099659|   0.00014237|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\json\__init__.py:299 loads
   463|         7|            0|            0|  0.00%|        Spell.check_json_validity(json_data)
(call)|         7|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:450 check_json_validity
   464|         0|            0|            0|  0.00%|
   465|         7|            0|            0|  0.00%|        spell = Spell(from_scratch=False)
(call)|         7|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:176 __init__
   466|        42|            0|            0|  0.00%|        for characteristic in Characteristics:
(call)|         7|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\enum.py:434 __iter__
(call)|        42|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\enum.py:438 <genexpr>
   467|        35|    0.0019567|  5.59058e-05|  0.00%|            spell.set_base_damages(characteristic, json_data['base_damages'][characteristic])
(call)|        35|   0.00102901|  2.94004e-05|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:344 set_base_damages
   468|         7|            0|            0|  0.00%|        spell.set_pa(json_data['pa'])
(call)|         7|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:329 set_pa
   469|         7|            0|            0|  0.00%|        spell.set_crit_chance(json_data['crit_chance'])
(call)|         7|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:363 set_crit_chance
   470|         7|            0|            0|  0.00%|        spell.set_uses_per_target(json_data['uses_per_target'])
(call)|         7|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:376 set_uses_per_target
   471|         7|            0|            0|  0.00%|        spell.set_uses_per_turn(json_data['uses_per_turn'])
(call)|         7|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:388 set_uses_per_turn
   472|         7|            0|            0|  0.00%|        spell.set_weapon(json_data['is_weapon'])
(call)|         7|  0.000966787|  0.000138112|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:397 set_weapon
   473|         7|            0|            0|  0.00%|        spell.set_name(json_data['name'])
(call)|         7|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:429 set_name
   474|         7|            0|            0|  0.00%|        spell.set_short_name(json_data['short_name'])
(call)|         7|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:442 set_short_name
   475|         7|            0|            0|  0.00%|        spell.set_po(min_po=json_data['po'][0], max_po=json_data['po'][1])
(call)|         7|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:410 set_po
   476|         7|            0|            0|  0.00%|        for buff in json_data['buffs']:
   477|         0|            0|            0|  0.00%|            spell.add_buff(SpellBuff.from_dict(buff))
   478|         0|            0|            0|  0.00%|
   479|         7|            0|            0|  0.00%|        return spell
   480|         0|            0|            0|  0.00%|
   481|         8|            0|            0|  0.00%|    @classmethod
   482|         1|            0|            0|  0.00%|    def from_file(cls, filepath):
   483|         7|    0.0019927|  0.000284672|  0.00%|        if not (os.path.isfile(filepath) and os.access(filepath, os.R_OK)):
(call)|         7|   0.00200009|  0.000285728|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\genericpath.py:27 isfile
   484|         0|            0|            0|  0.00%|            raise FileNotFoundError(f"Cannot create spell from file {filepath}: file not found or innaccessible.")
   485|         0|            0|            0|  0.00%|
   486|         7|            0|            0|  0.00%|        with open(filepath, 'r', encoding='utf-8') as fi:
(call)|         7|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\codecs.py:309 __init__
   487|         7|   0.00103235|  0.000147479|  0.00%|            json_string = fi.read()
(call)|         7|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\codecs.py:319 decode
   488|         0|            0|            0|  0.00%|
   489|         7|            0|            0|  0.00%|        return Spell.from_json_string(json_string)
(call)|         7|   0.00494909|  0.000707013|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:460 from_json_string
File: spell_chain.py
File duration: 20.2314s (10.77%)
Line #|      Hits|         Time| Time per hit|      %|Source code
------+----------+-------------+-------------+-------+-----------
     1|        11|            0|            0|  0.00%|from dataclasses import dataclass, field
(call)|         1|    0.0249016|    0.0249016|  0.01%|# <frozen importlib._bootstrap>:1002 _find_and_load
     2|     19131|    0.0608442|   3.1804e-06|  0.03%|from math import perm
     3|     19128|     0.130655|  6.83058e-06|  0.07%|from typing import Dict, List, Set, Tuple
(call)|     19127|    0.0736654|  3.85138e-06|  0.04%|# spell_chain.py:13 <lambda>
     4|     19128|     0.046885|  2.45112e-06|  0.02%|
     5|     19128|     0.121336|  6.34335e-06|  0.06%|from damage_parameters import DamageParameters
(call)|         1|    0.0369337|    0.0369337|  0.02%|# <frozen importlib._bootstrap>:1002 _find_and_load
(call)|     19127|     0.100687|  5.26414e-06|  0.05%|# spell_chain.py:15 <lambda>
     6|     19129|    0.0589194|  3.08011e-06|  0.03%|from spell import Spell
(call)|         1|    0.0279634|    0.0279634|  0.01%|# <frozen importlib._bootstrap>:1002 _find_and_load
     7|     19128|     0.138085|  7.21898e-06|  0.07%|from spell_set import SpellSet
(call)|         1|   0.00199127|   0.00199127|  0.00%|# <frozen importlib._bootstrap>:1002 _find_and_load
(call)|     19127|      5.99653|  0.000313511|  3.19%|# spell_chain.py:17 <lambda>
     8|     19128|     0.144577|  7.55837e-06|  0.08%|from stats import Stats
(call)|     19127|      1.54388|  8.07175e-05|  0.82%|# spell_chain.py:18 <lambda>
     9|     19127|     0.149933|  7.83879e-06|  0.08%|
(call)|     19127|    0.0769634|  4.02381e-06|  0.04%|# spell_chain.py:19 <lambda>
    10|         1|            0|            0|  0.00%|
    11|         3|            0|            0|  0.00%|@dataclass
    12|         1|            0|            0|  0.00%|class ComputationData:
(call)|         1|  0.000994921|  0.000994921|  0.00%|# spell_chain.py:11 ComputationData
(call)|         5|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:281 __set_name__
(call)|         1|   0.00598645|   0.00598645|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:998 dataclass
    13|     38255|    0.0736654|  1.92564e-06|  0.04%|    permutation: Tuple[str] = field(default_factory=lambda: tuple())
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:322 field
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
    14|         1|            0|            0|  0.00%|    already_computed_count: int = 0
    15|     38255|     0.100687|    2.632e-06|  0.05%|    damages: Dict[str, int] = field(default_factory=lambda: {'min': 0, 'max': 0, 'crit_min': 0, 'crit_max': 0})
(call)|         1|  0.000994921|  0.000994921|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:322 field
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
    16|         1|            0|            0|  0.00%|    average_damages: float = 0.0
    17|     38255|     0.145753|  3.81004e-06|  0.08%|    stats: Dict[str, Stats] = field(default_factory=lambda: {'__all__': Stats()})
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:322 field
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
(call)|     19127|      5.85077|  0.000305891|  3.11%|# G:\Autres\DofusDamageCalculator\stats.py:34 __init__
    18|     38255|     0.188656|  4.93154e-06|  0.10%|    parameters: Dict[str, DamageParameters] = field(default_factory=lambda: {'__all__': DamageParameters()})
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:322 field
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
(call)|     19127|      1.35523|  7.08542e-05|  0.72%|# G:\Autres\DofusDamageCalculator\damage_parameters.py:2 __init__
    19|     38255|    0.0769634|  2.01185e-06|  0.04%|    states: Set[str] = field(default_factory=lambda: set())
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\dataclasses.py:322 field
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
    20|         0|            0|            0|  0.00%|
    21|         0|            0|            0|  0.00%|
    22|         3|            0|            0|  0.00%|class SpellChains:
(call)|         1|            0|            0|  0.00%|# spell_chain.py:22 SpellChains
    23|         2|            0|            0|  0.00%|    def __init__(self) -> None:
    24|         1|            0|            0|  0.00%|        self.spells: List[Spell] = list()
    25|         1|            0|            0|  0.00%|        self.indexes: Dict[str, int] = dict()
    26|         0|            0|            0|  0.00%|
    27|         0|            0|            0|  0.00%|
    28|        30|            0|            0|  0.00%|    def add_spell(self, spell: Spell):
    29|        29|  0.000998735|  3.44392e-05|  0.00%|        self.indexes[spell.get_short_name()] = len(self.spells)
(call)|        29|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:436 get_short_name
    30|        29|            0|            0|  0.00%|        self.spells.append(spell)
    31|         0|            0|            0|  0.00%|
    32|         0|            0|            0|  0.00%|
    33|         2|            0|            0|  0.00%|    def _get_permutations(self, parameters: DamageParameters) -> List[int]:
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
    34|         0|            0|            0|  0.00%|        """Generate a list of list containing the indices of the spells."""
    35|         1|            0|            0|  0.00%|        max_used_pa = parameters.pa
    36|         0|            0|            0|  0.00%|
    37|         0|            0|            0|  0.00%|        # Associate a unique integer by "spell family" (indentical spell present multiple times)
    38|        41|            0|            0|  0.00%|        spells_short_names_unique_id = {short_name: k for k, short_name in enumerate(set([spell.get_short_name() for spell in self.spells]))}
(call)|        29|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:436 get_short_name
(call)|         1|            0|            0|  0.00%|# spell_chain.py:38 <listcomp>
(call)|         1|            0|            0|  0.00%|# spell_chain.py:38 <dictcomp>
    39|         0|            0|            0|  0.00%|
    40|        32|            0|            0|  0.00%|        spells = [(i, spell.get_pa(), spells_short_names_unique_id[spell.get_short_name()]) for i, spell in enumerate(self.spells)] # Assign a unique index for each spell (so the algorithm works on integers)
(call)|        29|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:326 get_pa
(call)|        29|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell.py:436 get_short_name
(call)|         1|            0|            0|  0.00%|# spell_chain.py:40 <listcomp>
    41|         0|            0|            0|  0.00%|
    42|         1|            0|            0|  0.00%|        all_permutations = {0: [[]]}
    43|        10|            0|            0|  0.00%|        for pa in range(1, max_used_pa + 1):
    44|         9|  0.000999689|  0.000111077|  0.00%|            pa_permutations = []
    45|       270|            0|            0|  0.00%|            for spell_index, spell_pa, _ in spells:
    46|       261|            0|            0|  0.00%|                if pa >= spell_pa:
    47|       239|            0|            0|  0.00%|                    previous_permutations = all_permutations[pa - spell_pa]
    48|    192295|     0.874712|   4.5488e-06|  0.47%|                    pa_permutations.extend(permutation + [spell_index] for permutation in previous_permutations if spell_index not in permutation)
(call)|     85434|     0.472782|  5.53389e-06|  0.25%|# spell_chain.py:48 <genexpr>
    49|         0|            0|            0|  0.00%|
    50|         9|            0|            0|  0.00%|            all_permutations[pa] = []
    51|         9|            0|            0|  0.00%|            permutations_already_seen = set()
    52|         0|            0|            0|  0.00%|            # Remove "identical" permutation : permutation where the same spell is present at the same index but it is not the same instance
    53|     85204|     0.308064|  3.61561e-06|  0.16%|            for permutation in pa_permutations:
    54|   1200447|      5.75914|   4.7975e-06|  3.06%|                unique_permutation_tuple = tuple(spells[spell_index][2] for spell_index in permutation)
(call)|    557626|       2.5703|  4.60936e-06|  1.37%|# spell_chain.py:54 <genexpr>
    55|     85195|     0.302634|  3.55225e-06|  0.16%|                if not unique_permutation_tuple in permutations_already_seen:
    56|     19120|    0.0679388|  3.55328e-06|  0.04%|                    permutations_already_seen.add(unique_permutation_tuple)
    57|     19120|    0.0612767|  3.20485e-06|  0.03%|                    all_permutations[pa].append(permutation)
    58|         0|            0|            0|  0.00%|
    59|         0|            0|            0|  0.00%|            # all_permutations[pa] = pa_permutations
    60|         0|            0|            0|  0.00%|
    61|         1|            0|            0|  0.00%|        all_permutations_list = list()
    62|        11|            0|            0|  0.00%|        for pa in all_permutations:
    63|        10|  0.000995159|  9.95159e-05|  0.00%|            all_permutations_list.extend(all_permutations[pa])
    64|         0|            0|            0|  0.00%|
    65|         1|            0|            0|  0.00%|        return all_permutations_list
    66|         0|            0|            0|  0.00%|
    67|         0|            0|            0|  0.00%|
    68|     19121|    0.0959225|   5.0166e-06|  0.05%|    def _get_detailed_damages_of_permutation(self, permutation: List[int], stats: Stats, parameters: DamageParameters, previous_data: ComputationData = None) -> ComputationData: #Tuple[Dict[str, int], float]:
(call)|         1|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
    69|    162581|     0.507606|  3.12217e-06|  0.27%|        spells = [self.spells[index] for index in permutation] # Convert the list of indices into a list of spells
(call)|     19120|     0.324927|  1.69941e-05|  0.17%|# spell_chain.py:69 <listcomp>
    70|         0|            0|            0|  0.00%|
    71|     19120|    0.0861783|  4.50723e-06|  0.05%|        if previous_data is None:
    72|         7|            0|            0|  0.00%|            previous_data = ComputationData()
(call)|         7|   0.00198269|  0.000283241|  0.00%|# spell_chain.py:2 __init__
    73|         7|            0|            0|  0.00%|            previous_data.states = set(parameters.starting_states)
    74|         0|            0|            0|  0.00%|
    75|     19120|    0.0868504|  4.54239e-06|  0.05%|        damages: Dict[str, int] = previous_data.damages.copy()
    76|     19120|    0.0809586|  4.23424e-06|  0.04%|        average_damages = previous_data.average_damages
    77|     76480|     0.313453|   4.0985e-06|  0.17%|        stats_buff: Dict[str, Stats] = {name: stats for name, stats in previous_data.stats.items()}
(call)|     19120|     0.142551|  7.45561e-06|  0.08%|# spell_chain.py:77 <dictcomp>
    78|     76480|     0.320726|  4.19359e-06|  0.17%|        parameters_buff: Dict[str, DamageParameters] = {name: parameters for name, parameters in previous_data.parameters.items()}
(call)|     19120|     0.144029|   7.5329e-06|  0.08%|# spell_chain.py:78 <dictcomp>
    79|     19120|     0.082793|  4.33018e-06|  0.04%|        current_states: Set[str] = set(previous_data.states)
    80|         0|            0|            0|  0.00%|
    81|     38240|     0.189319|  4.95082e-06|  0.10%|        for index, spell in enumerate(spells[previous_data.already_computed_count:], start=previous_data.already_computed_count):
    82|     19120|     0.422927|  2.21196e-05|  0.23%|            spell_stats = stats + stats_buff['__all__'] + stats_buff.get(spell.short_name, Stats())
(call)|     38240|      23.9604|  0.000626581| 12.75%|# G:\Autres\DofusDamageCalculator\stats.py:92 __add__
(call)|     19120|      5.79416|  0.000303042|  3.08%|# G:\Autres\DofusDamageCalculator\stats.py:34 __init__
    83|     19120|       0.4473|  2.33943e-05|  0.24%|            spell_parameters = parameters + parameters_buff['__all__'] + parameters_buff.get(spell.short_name, DamageParameters())
(call)|     38240|      6.11457|    0.0001599|  3.25%|# G:\Autres\DofusDamageCalculator\damage_parameters.py:54 __add__
(call)|     19120|      1.36305|  7.12893e-05|  0.73%|# G:\Autres\DofusDamageCalculator\damage_parameters.py:2 __init__
    84|     19120|     0.246021|  1.28672e-05|  0.13%|            spell_output = spell.get_damages_and_buffs_with_states(spell_stats, spell_parameters, current_states)
(call)|     19120|      100.882|   0.00527624| 53.69%|# G:\Autres\DofusDamageCalculator\spell.py:226 get_damages_and_buffs_with_states
    85|         0|            0|            0|  0.00%|
    86|     19120|    0.0668285|  3.49521e-06|  0.04%|            final_crit_chance = spell.parameters.crit_chance + spell_stats.bonus_crit_chance
    87|     19120|    0.0607862|   3.1792e-06|  0.03%|            if final_crit_chance > 1.0:
    88|         0|            0|            0|  0.00%|                final_crit_chance = 1.0
    89|         0|            0|            0|  0.00%|
    90|     19120|    0.0699487|   3.6584e-06|  0.04%|            current_states = spell_output.states
    91|         0|            0|            0|  0.00%|
    92|     38240|     0.145295|  3.79956e-06|  0.08%|            for name in spell_output.stats:
    93|     19120|     0.310327|  1.62305e-05|  0.17%|                stats_buff[name] = stats_buff.get(name, Stats()) + spell_output.stats[name]
(call)|     19120|       5.8875|  0.000307924|  3.13%|# G:\Autres\DofusDamageCalculator\stats.py:34 __init__
(call)|     19120|      11.9062|  0.000622709|  6.34%|# G:\Autres\DofusDamageCalculator\stats.py:92 __add__
    94|         0|            0|            0|  0.00%|
    95|     38240|     0.140447|  3.67279e-06|  0.07%|            for name in spell_output.parameters:
    96|     19120|      0.33913|  1.77369e-05|  0.18%|                parameters_buff[name] = parameters_buff.get(name, DamageParameters()) + spell_output.parameters[name]
(call)|     19120|      1.39225|  7.28162e-05|  0.74%|# G:\Autres\DofusDamageCalculator\damage_parameters.py:2 __init__
(call)|     19120|      3.05623|  0.000159844|  1.63%|# G:\Autres\DofusDamageCalculator\damage_parameters.py:54 __add__
    97|         0|            0|            0|  0.00%|
    98|     95600|     0.316476|  3.31042e-06|  0.17%|            for field in damages:
    99|     76480|     0.258491|  3.37985e-06|  0.14%|                damages[field] += spell_output.damages[field]
   100|         0|            0|            0|  0.00%|
   101|     19120|    0.0797005|  4.16843e-06|  0.04%|            average_damages += (1 - final_crit_chance) * spell_output.average_damage + final_crit_chance * spell_output.average_damage_crit
   102|         0|            0|            0|  0.00%|
   103|     19120|      0.24153|  1.26323e-05|  0.13%|        computation_data = ComputationData()
(call)|     19120|      8.64098|  0.000451934|  4.60%|# spell_chain.py:2 __init__
   104|    267802|      1.17766|  4.39749e-06|  0.63%|        computation_data.permutation = tuple(self.spells[index].short_name for index in permutation)
(call)|    124341|     0.528287|  4.24869e-06|  0.28%|# spell_chain.py:104 <genexpr>
   105|     19120|    0.0697513|  3.64808e-06|  0.04%|        computation_data.already_computed_count = len(permutation)
   106|     19120|    0.0628817|  3.28879e-06|  0.03%|        computation_data.average_damages = average_damages
   107|     19120|     0.057214|  2.99237e-06|  0.03%|        computation_data.damages = damages
   108|     19120|    0.0719509|  3.76312e-06|  0.04%|        computation_data.stats = stats_buff
   109|     19120|    0.0548286|  2.86761e-06|  0.03%|        computation_data.parameters = parameters_buff
   110|     19120|    0.0627623|  3.28255e-06|  0.03%|        computation_data.states = current_states
   111|         0|            0|            0|  0.00%|
   112|     19120|     0.058217|  3.04482e-06|  0.03%|        return computation_data
   113|         0|            0|            0|  0.00%|
   114|         0|            0|            0|  0.00%|
   115|         2|            0|            0|  0.00%|    def get_detailed_damages(self, stats: Stats, parameters: DamageParameters) -> Dict[Tuple[str], Dict[str, int]]:
(call)|         3|            0|            0|  0.00%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\typing.py:271 inner
   116|         1|   0.00207806|   0.00207806|  0.00%|        permutations = self._get_permutations(parameters)
(call)|         1|      7.37576|      7.37576|  3.93%|# spell_chain.py:33 _get_permutations
   117|         1|            0|            0|  0.00%|        previous_computation_data: Dict[int, ComputationData] = {}
   118|         0|            0|            0|  0.00%|
   119|         0|            0|            0|  0.00%|        # If the same spell can be used multiple times, there may be multiple "identical" permutations as they do not have the same index
   120|         0|            0|            0|  0.00%|        # Example, if self.spells = ["s1", "s2", "s2"] (and there are enough AP), the permutations will have both [0, 1, 2] and [0, 2, 1] which are really the same
   121|         0|            0|            0|  0.00%|        # So we remove them based on the spells short names
   122|         1|            0|            0|  0.00%|        unique_permutations = set()
   123|     19122|    0.0727856|  3.80638e-06|  0.04%|        for permutation in permutations:
   124|    267805|      1.20729|  4.50809e-06|  0.64%|            unique_permutations.add(tuple(self.spells[index].short_name for index in permutation))
(call)|    124342|     0.555132|  4.46456e-06|  0.30%|# spell_chain.py:124 <genexpr>
   125|     19121|    0.0509996|  2.66721e-06|  0.03%|            if not len(permutation) in previous_computation_data:
   126|        10|            0|            0|  0.00%|                previous_computation_data[len(permutation)] = None
   127|         0|            0|            0|  0.00%|
   128|         0|            0|            0|  0.00%|        # The permutations is then once again transformed into indices
   129|    267808|      1.12341|  4.19482e-06|  0.60%|        unique_permutations = [tuple(self.indexes[short_name] for short_name in permutation) for permutation in sorted(unique_permutations)]
(call)|    124342|     0.498754|  4.01114e-06|  0.27%|# spell_chain.py:129 <genexpr>
(call)|         1|      1.10845|      1.10845|  0.59%|# spell_chain.py:129 <listcomp>
   130|         0|            0|            0|  0.00%|
   131|         1|            0|            0|  0.00%|        damages = dict()
   132|     19122|    0.0809362|  4.23262e-06|  0.04%|        for index, permutation in enumerate(unique_permutations):
